seed,trial,trial_seed,num_pubs,num_subs,brake_limit,encrypted,sub_id,sub_lat,sub_lon,optimal_pub_id,optimal_dist,received_pub_id,received_dist,stretch,recall,num_received,latency_ms,latency_per_pub_ms
42,17,59,10,10,4,0,5,-44.8625,1.13618,9,18.1122,9,18.1122,1,1,5,107.287,10.3356
42,17,59,10,10,4,0,6,49.5127,31.0094,4,42.4465,4,42.4465,1,1,3,107.274,63.6108
42,17,59,10,10,4,0,7,66.2922,129.969,4,37.9876,4,37.9876,1,1,2,107.264,63.6011
42,17,59,10,10,4,0,8,-73.7997,-128.508,5,27.2261,5,27.2261,1,1,4,107.282,53.2801
42,17,59,10,10,4,0,9,-46.5169,-149.46,7,40.1949,7,40.1949,1,1,6,107.296,31.6453
42,18,60,10,10,4,0,0,-38.9928,-108.153,2,47.8616,2,47.8616,1,1,3,111.612,85.6673
42,18,60,10,10,4,0,1,-70.62,-108.828,2,16.1693,2,16.1693,1,1,3,111.613,85.668
42,18,60,10,10,4,0,2,-51.8222,-112.855,2,35.1926,2,35.1926,1,1,3,111.613,85.6688
42,18,60,10,10,4,0,3,0.529305,55.5082,9,7.89447,9,7.89447,1,1,4,111.62,10.3342
42,18,60,10,10,4,0,4,84.0036,-96.7961,0,3.47665,0,3.47665,1,1,1,111.596,111.569
42,18,60,10,10,4,0,5,66.6076,162.721,8,22.3577,8,22.3577,1,1,3,111.615,20.5996
42,18,60,10,10,4,0,6,-0.705124,-177.026,3,63.5564,3,63.5564,1,1,3,111.616,75.4198
42,18,60,10,10,4,0,7,24.7767,5.2393,9,52.1801,9,52.1801,1,1,4,111.621,10.3352
42,18,60,10,10,4,0,8,-48.058,-81.3553,2,39.2157,2,39.2157,1,1,3,111.617,85.6728
42,18,60,10,10,4,0,9,33.9118,11.9527,7,48.009,7,48.009,1,1,3,111.618,31.4158
42,19,61,10,10,4,0,0,64.6842,-178.354,6,19.8086,6,19.8086,1,1,2,109.283,45.2187
42,19,61,10,10,4,0,1,55.6931,26.2552,1,25.6266,1,25.6266,1,1,2,109.284,98.2017
42,19,61,10,10,4,0,2,79.7583,-120.841,6,2.84165,6,2.84165,1,1,3,109.294,45.2293
42,19,61,10,10,4,0,3,-50.8855,126.69,8,50.6461,8,50.6461,1,1,5,109.309,23.2148
42,19,61,10,10,4,0,4,10.3071,-161.993,0,63.6097,0,63.6097,1,1,1,109.276,109.245
42,19,61,10,10,4,0,5,88.0781,-35.8434,3,4.64146,3,4.64146,1,1,4,109.302,77.1528
42,19,61,10,10,4,0,6,-48.8766,155.322,8,62.1931,8,62.1931,1,1,5,109.31,23.2158
42,19,61,10,10,4,0,7,73.0179,-114.735,6,8.69977,6,8.69977,1,1,2,109.289,45.2244
42,19,61,10,10,4,0,8,-21.8556,144.911,8,94.5039,8,94.5039,1,1,5,109.31,23.2165
42,19,61,10,10,4,0,9,-62.9331,175.017,8,47.0604,8,47.0604,1,1,5,109.311,23.2177
42,20,62,10,10,4,0,0,-12.6248,-70.7278,4,30.5559,4,30.5559,1,1,3,108.744,66.7463
42,20,62,10,10,4,0,1,-88.8513,159.039,9,130.139,9,130.139,1,1,4,108.909,10.5264
42,20,62,10,10,4,0,2,30.0234,-130.895,5,49.3896,5,49.3896,1,1,3,108.745,56.3613
42,20,62,10,10,4,0,3,-13.6403,-165.304,5,26.5477,5,26.5477,1,1,3,108.746,56.3621
42,20,62,10,10,4,0,4,25.3602,-50.3139,8,14.3846,8,14.3846,1,1,4,108.91,20.797
42,20,62,10,10,4,0,5,17.639,-57.4414,8,20.2798,8,20.2798,1,1,5,108.916,20.8033
42,20,62,10,10,4,0,6,81.1313,-56.9115,6,42.3523,6,42.3523,1,1,3,108.748,41.4187
42,20,62,10,10,4,0,7,-60.5849,-58.9581,4,56.1302,4,56.1302,1,1,3,108.749,66.751
42,20,62,10,10,4,0,8,1.60762,-173.315,5,9.35066,5,9.35066,1,1,3,108.749,56.3652
42,20,62,10,10,4,0,9,-72.2597,151.549,1,121.095,1,121.095,1,1,2,108.741,98.4237
42,21,63,10,10,4,0,0,-0.403336,37.0936,1,16.3765,1,16.3765,1,1,2,108.158,97.5919
42,21,63,10,10,4,0,1,37.5001,110.865,7,44.055,7,44.055,1,1,4,108.176,31.8694
42,21,63,10,10,4,0,2,-19.7159,41.243,1,29.4344,1,29.4344,1,1,2,108.16,97.594
42,21,63,10,10,4,0,3,23.1424,-97.5772,0,78.9263,0,78.9263,1,1,1,108.149,108.122
42,21,63,10,10,4,0,4,41.7299,60.543,3,30.7561,3,30.7561,1,1,3,108.17,76.5887
42,21,63,10,10,4,0,5,-53.1146,-75.9254,9,62.8519,9,62.8519,1,1,4,108.177,10.3937
42,21,63,10,10,4,0,6,30.8251,89.7927,5,35.251,5,35.251,1,1,3,108.171,56.0048
42,21,63,10,10,4,0,7,77.6243,176.504,7,6.52178,7,6.52178,1,1,4,108.177,31.8709
42,21,63,10,10,4,0,8,24.2768,52.6105,5,14.4645,5,14.4645,1,1,3,108.173,56.0063
42,21,63,10,10,4,0,9,8.48747,125.87,2,42.9523,2,42.9523,1,1,3,108.173,86.9163
42,22,64,10,10,4,0,0,14.1056,151.452,4,14.2844,4,14.2844,1,1,3,105.834,64.4847
42,22,64,10,10,4,0,1,76.2757,67.9794,1,37.2156,1,37.2156,1,1,2,105.827,95.5647
42,22,64,10,10,4,0,2,-65.5662,-140.628,2,21.7465,2,21.7465,1,1,2,105.828,85.108
42,22,64,10,10,4,0,3,62.9887,-20.6289,8,52.5995,8,52.5995,1,1,5,105.843,21.8774
42,22,64,10,10,4,0,4,61.801,-1.478,8,59.2968,8,59.2968,1,1,5,105.843,21.8783
